sweep,filename,rpot_ohm,n_maxima,rpot_source,nominal_rpot_ohm,n_branches,n_slopes,unresolved_pct,cluster_pct,mean_T_us,median_T_us,mean_vs_median_pct,mean_ln_abs_fprime,lambda_map_per_s,lambda_map_err_per_s,lambda_map_err_stat,lambda_map_err_width,map_r2_within_branch,lambda_rosenstein_per_s,lambda_rosenstein_err_per_s,rosenstein_fit_r2,rosenstein_status,status,u_r_block_ohm,dt_s,u_lambda_timebase_per_s,lambda_timebase_25ppm_component_per_s,lambda_error_status
forward,trace14.csv,870.5,609,divider sidecar (R0=992 ohm),,0,0,,,328.402,328.01,0.12,,,,,,,-6.72,2.47,0.041,ok,map spread 0.010 V below --min-spread,1.932664911242066,3.999999999976245e-07,,9.699484522385713e-05,Original fit uncertainty only; clock aging and estimator systematic uncertainty unresolved
forward,trace15.csv,881.24,609,divider sidecar (R0=992 ohm),,0,0,,,328.5,328.6,-0.03,,,,,,,0.94,0.9,0.0007,ok,map spread 0.009 V below --min-spread,2.4530346181982345,3.999999999976245e-07,,1.3567731325956205e-05,Original fit uncertainty only; clock aging and estimator systematic uncertainty unresolved
forward,trace16.csv,887.71,608,divider sidecar (R0=992 ohm),,0,0,,,328.7262,328.79,-0.02,,,,,,,-1.59,1.9,0.0013,ok,map spread 0.009 V below --min-spread,1.5738214748886632,3.999999999976245e-07,,2.2949673200287626e-05,Original fit uncertainty only; clock aging and estimator systematic uncertainty unresolved
forward,trace17.csv,891.03,608,divider sidecar (R0=992 ohm),,0,0,,,328.9239,328.8,0.04,,,,,,,-2.04,1.22,0.003,ok,map spread 0.012 V below --min-spread,1.3704038269603487,3.999999999976245e-07,,2.944486372867092e-05,Original fit uncertainty only; clock aging and estimator systematic uncertainty unresolved
forward,trace18.csv,891.18,608,divider sidecar (R0=992 ohm),,0,0,,,329.1057,329.2,-0.03,,,,,,,-1.54,1.05,0.0019,ok,map spread 0.010 V below --min-spread,1.2656357740468487,3.999999999976245e-07,,2.2227985363800594e-05,Original fit uncertainty only; clock aging and estimator systematic uncertainty unresolved
forward,trace19.csv,886.75,607,divider sidecar (R0=992 ohm),,0,0,,,329.3637,329.59,-0.07,,,,,,,-1.71,2.42,0.0019,ok,map spread 0.010 V below --min-spread,1.2435981250348214,3.999999999976245e-07,,2.4681724007856505e-05,Original fit uncertainty only; clock aging and estimator systematic uncertainty unresolved
forward,trace20.csv,886.16,607,divider sidecar (R0=992 ohm),,0,0,,,329.703,329.99,-0.09,,,,,,,-1.72,2.14,0.0047,ok,map spread 0.009 V below --min-spread,0.7541152699235759,3.999999999976245e-07,,2.482606157515391e-05,Original fit uncertainty only; clock aging and estimator systematic uncertainty unresolved
forward,trace21.csv,885.56,607,divider sidecar (R0=992 ohm),,0,0,,,329.7914,329.99,-0.06,,,,,,,0.69,1.24,0.0004,ok,map spread 0.010 V below --min-spread,0.7186304373392876,3.999999999976245e-07,,9.959292143521045e-06,Original fit uncertainty only; clock aging and estimator systematic uncertainty unresolved
forward,trace22.csv,886.8,606,divider sidecar (R0=992 ohm),,0,0,,,329.9689,330.0,-0.01,,,,,,,0.6,2.76,0.0007,ok,map spread 0.010 V below --min-spread,0.9476674271523082,3.999999999976245e-07,,8.660254037844387e-06,Original fit uncertainty only; clock aging and estimator systematic uncertainty unresolved
forward,trace23.csv,886.28,605,divider sidecar (R0=992 ohm),,0,0,,,330.1881,330.2,-0.0,,,,,,,-1.2,2.39,0.0008,ok,map spread 0.010 V below --min-spread,0.6031693093583453,3.999999999976245e-07,,1.7320508075688774e-05,Original fit uncertainty only; clock aging and estimator systematic uncertainty unresolved
forward,trace24.csv,889.84,605,divider sidecar (R0=992 ohm),,0,0,,,330.4252,330.41,0.0,,,,,,,-0.07,1.41,0.0,ok,map spread 0.012 V below --min-spread,0.672392141091608,3.999999999976245e-07,,1.0103629710818453e-06,Original fit uncertainty only; clock aging and estimator systematic uncertainty unresolved
forward,trace25.csv,886.37,605,divider sidecar (R0=992 ohm),,0,0,,,330.8424,330.8,0.01,,,,,,,0.98,2.17,0.0008,ok,map spread 0.011 V below --min-spread,0.5412705940481761,3.999999999976245e-07,,1.414508159514583e-05,Original fit uncertainty only; clock aging and estimator systematic uncertainty unresolved
forward,trace26.csv,884.81,604,divider sidecar (R0=992 ohm),,0,0,,,331.2351,331.2,0.01,,,,,,,1.89,3.52,0.0057,ok,map spread 0.008 V below --min-spread,0.44008782990786965,3.999999999976245e-07,,2.7279800219209815e-05,Original fit uncertainty only; clock aging and estimator systematic uncertainty unresolved
forward,trace27.csv,882.19,603,divider sidecar (R0=992 ohm),,0,0,,,331.5601,331.6,-0.01,,,,,,,3.08,2.65,0.0056,ok,map spread 0.011 V below --min-spread,0.4564522415554864,3.999999999976245e-07,,4.445597072760119e-05,Original fit uncertainty only; clock aging and estimator systematic uncertainty unresolved
forward,trace28.csv,879.88,603,divider sidecar (R0=992 ohm),,0,0,,,331.9316,332.0,-0.02,,,,,,,0.77,1.57,0.0006,ok,map spread 0.010 V below --min-spread,0.3892032815622269,3.999999999976245e-07,,1.1113992681900297e-05,Original fit uncertainty only; clock aging and estimator systematic uncertainty unresolved
forward,trace29.csv,877.59,602,divider sidecar (R0=992 ohm),,0,0,,,332.2902,332.39,-0.03,,,,,,,0.37,1.26,0.0002,ok,map spread 0.013 V below --min-spread,0.3788401513862513,3.999999999976245e-07,,5.340489990004038e-06,Original fit uncertainty only; clock aging and estimator systematic uncertainty unresolved
forward,trace30.csv,875.85,601,divider sidecar (R0=992 ohm),,0,0,,,332.4633,332.4,0.02,,,,,,,-3.23,0.35,0.0079,ok,map spread 0.011 V below --min-spread,0.3304514684269788,3.999999999976245e-07,,4.662103423706228e-05,Original fit uncertainty only; clock aging and estimator systematic uncertainty unresolved
forward,trace31.csv,873.7,601,divider sidecar (R0=992 ohm),,0,0,,,332.8073,332.8,0.0,,,,,,,-0.65,3.56,0.0002,ok,map spread 0.014 V below --min-spread,0.40406315977223317,3.999999999976245e-07,,9.381941874331421e-06,Original fit uncertainty only; clock aging and estimator systematic uncertainty unresolved
forward,trace32.csv,872.39,600,divider sidecar (R0=992 ohm),,0,0,,,333.0838,333.2,-0.03,,,,,,,-1.27,1.48,0.0004,ok,map spread 0.019 V below --min-spread,0.34176674092310305,3.999999999976245e-07,,1.833087104677062e-05,Original fit uncertainty only; clock aging and estimator systematic uncertainty unresolved
forward,trace33.csv,870.74,600,divider sidecar (R0=992 ohm),,0,0,,,333.3509,333.59,-0.07,,,,,,,-0.39,3.09,0.0001,ok,map spread 0.017 V below --min-spread,0.27143957266394886,3.999999999976245e-07,,5.629165124598853e-06,Original fit uncertainty only; clock aging and estimator systematic uncertainty unresolved
forward,trace34.csv,868.34,599,divider sidecar (R0=992 ohm),,0,0,,,333.905,334.0,-0.03,,,,,,,0.29,4.04,0.0,ok,map spread 0.026 V below --min-spread,0.3090334484663301,3.999999999976245e-07,,4.185789451624787e-06,Original fit uncertainty only; clock aging and estimator systematic uncertainty unresolved
forward,trace35.csv,867.4,598,divider sidecar (R0=992 ohm),,0,0,,,334.2593,334.39,-0.04,,,,,,,2.2,2.44,0.0047,ok,map spread 0.028 V below --min-spread,0.3083675285886211,3.999999999976245e-07,,3.175426480542942e-05,Original fit uncertainty only; clock aging and estimator systematic uncertainty unresolved
forward,trace36.csv,863.69,597,divider sidecar (R0=992 ohm),,0,0,,,334.8725,334.81,0.02,,,,,,,1.73,1.11,0.0012,ok,map spread 0.023 V below --min-spread,0.27487585477060084,3.999999999976245e-07,,2.4970399142451316e-05,Original fit uncertainty only; clock aging and estimator systematic uncertainty unresolved
forward,trace37.csv,867.49,596,divider sidecar (R0=992 ohm),,0,0,,,335.5698,335.6,-0.01,,,,,,,9.56,1.02,0.0998,ok,map spread 0.055 V below --min-spread,0.23925758121879862,3.999999999976245e-07,,0.00013798671433632058,Original fit uncertainty only; clock aging and estimator systematic uncertainty unresolved
forward,trace38.csv,864.81,595,divider sidecar (R0=992 ohm),,0,0,,,336.2916,336.4,-0.03,,,,,,,4.93,1.23,0.0183,ok,map spread 0.042 V below --min-spread,0.22883358594446856,3.999999999976245e-07,,7.115842067762137e-05,Original fit uncertainty only; clock aging and estimator systematic uncertainty unresolved
forward,trace39.csv,862.94,594,divider sidecar (R0=992 ohm),,0,0,,,336.6577,336.79,-0.04,,,,,,,11.25,3.49,0.1531,ok,map spread 0.050 V below --min-spread,0.24336270525523498,3.999999999976245e-07,,0.00016237976320958227,Original fit uncertainty only; clock aging and estimator systematic uncertainty unresolved
forward,trace40.csv,860.39,592,divider sidecar (R0=992 ohm),,0,0,,,337.6941,337.6,0.03,,,,,,,33.58,7.77,0.4648,ok,map spread 0.061 V below --min-spread,0.1908218111638502,3.999999999976245e-07,,0.0004846855509846908,Original fit uncertainty only; clock aging and estimator systematic uncertainty unresolved
forward,trace41.csv,854.29,590,divider sidecar (R0=992 ohm),,0,0,,,339.071,339.2,-0.04,,,,,,,67.19,12.69,0.8354,ok,map spread 0.077 V below --min-spread,0.13493525200801887,3.999999999976245e-07,,0.000969804114671274,Original fit uncertainty only; clock aging and estimator systematic uncertainty unresolved
forward,trace42.csv,852.85,589,divider sidecar (R0=992 ohm),,0,0,,,339.5326,339.6,-0.02,,,,,,,14.05,2.88,0.1872,ok,map spread 0.082 V below --min-spread,0.1534054289619639,3.999999999976245e-07,,0.0002027942820528561,Original fit uncertainty only; clock aging and estimator systematic uncertainty unresolved
forward,trace43.csv,862.13,587,divider sidecar (R0=992 ohm),,0,0,,,340.5795,340.79,-0.06,,,,,,,42.07,12.35,0.7574,ok,map spans only 5 quantisation steps of 20 mV (under --min-steps),0.1833368064172718,3.999999999976245e-07,,0.0006072281456201889,Original fit uncertainty only; clock aging and estimator systematic uncertainty unresolved
forward,trace44.csv,844.53,584,divider sidecar (R0=992 ohm),,0,0,,,342.4027,342.4,0.0,,,,,,,3.89,3.74,0.0473,ok,map spread 0.016 V below --min-spread,0.150855818729129,3.999999999976245e-07,,5.614731367869111e-05,Original fit uncertainty only; clock aging and estimator systematic uncertainty unresolved
forward,trace45.csv,840.53,583,divider sidecar (R0=992 ohm),,0,0,,,342.8399,342.8,0.01,,,,,,,4.71,1.3,0.0485,ok,map spread 0.010 V below --min-spread,0.19004931351103052,3.999999999976245e-07,,6.798299419707844e-05,Original fit uncertainty only; clock aging and estimator systematic uncertainty unresolved
forward,trace46.csv,837.81,583,divider sidecar (R0=992 ohm),,0,0,,,343.2605,343.2,0.02,,,,,,,6.32,1.98,0.1715,ok,map spread 0.015 V below --min-spread,0.1459495708663122,3.999999999976245e-07,,9.122134253196088e-05,Original fit uncertainty only; clock aging and estimator systematic uncertainty unresolved
forward,trace47.csv,834.98,582,divider sidecar (R0=992 ohm),,0,0,,,343.5787,343.6,-0.01,,,,,,,5.58,0.8,0.1095,ok,map spread 0.017 V below --min-spread,0.16312943604337837,3.999999999976245e-07,,8.05403625519528e-05,Original fit uncertainty only; clock aging and estimator systematic uncertainty unresolved
forward,trace48.csv,830.85,581,divider sidecar (R0=992 ohm),,0,0,,,344.0166,344.0,0.0,,,,,,,1.88,0.84,0.01,ok,map spread 0.011 V below --min-spread,0.13096689376704526,3.999999999976245e-07,,2.713546265191241e-05,Original fit uncertainty only; clock aging and estimator systematic uncertainty unresolved
forward,trace49.csv,828.92,581,divider sidecar (R0=992 ohm),,0,0,,,344.2338,344.39,-0.05,,,,,,,3.55,0.94,0.0334,ok,map spread 0.014 V below --min-spread,0.13064592328281058,3.999999999976245e-07,,5.123983639057929e-05,Original fit uncertainty only; clock aging and estimator systematic uncertainty unresolved
forward,trace50.csv,825.96,580,divider sidecar (R0=992 ohm),,0,0,,,344.6314,344.79,-0.05,,,,,,,-0.69,1.36,0.0013,ok,map spread 0.013 V below --min-spread,0.1676646227101215,3.999999999976245e-07,,9.959292143521045e-06,Original fit uncertainty only; clock aging and estimator systematic uncertainty unresolved
forward,trace51.csv,818.55,579,divider sidecar (R0=992 ohm),,0,0,,,345.5474,345.6,-0.02,,,,,,,1.75,1.17,0.0066,ok,map spread 0.012 V below --min-spread,0.12139867537218213,3.999999999976245e-07,,2.525907427704613e-05,Original fit uncertainty only; clock aging and estimator systematic uncertainty unresolved
forward,trace52.csv,816.17,578,divider sidecar (R0=992 ohm),,0,0,,,345.7587,345.6,0.05,,,,,,,2.14,0.7,0.0122,ok,map spread 0.015 V below --min-spread,0.12168961296921671,3.999999999976245e-07,,3.0888239401644985e-05,Original fit uncertainty only; clock aging and estimator systematic uncertainty unresolved
forward,trace53.csv,810.33,578,divider sidecar (R0=992 ohm),,0,0,,,346.3279,346.4,-0.02,,,,,,,-3.53,1.39,0.0401,ok,map spread 0.012 V below --min-spread,0.1332101337285826,3.999999999976245e-07,,5.095116125598448e-05,Original fit uncertainty only; clock aging and estimator systematic uncertainty unresolved
forward,trace54.csv,804.36,576,divider sidecar (R0=992 ohm),,0,0,,,346.9203,346.8,0.03,,,,,,,-4.22,1.75,0.0463,ok,map spread 0.016 V below --min-spread,0.1158010981775598,3.999999999976245e-07,,6.0910453399505526e-05,Original fit uncertainty only; clock aging and estimator systematic uncertainty unresolved
forward,trace55.csv,800.72,576,divider sidecar (R0=992 ohm),,0,0,,,347.3489,347.59,-0.07,,,,,,,-6.6,2.12,0.0872,ok,map spread 0.010 V below --min-spread,0.13832435550668454,3.999999999976245e-07,,9.526279441628826e-05,Original fit uncertainty only; clock aging and estimator systematic uncertainty unresolved
forward,trace56.csv,794.62,575,divider sidecar (R0=992 ohm),,0,0,,,347.9665,348.0,-0.01,,,,,,,-7.58,1.33,0.1533,ok,map spread 0.014 V below --min-spread,0.1529105387077847,3.999999999976245e-07,,0.00010940787601143409,Original fit uncertainty only; clock aging and estimator systematic uncertainty unresolved
forward,trace57.csv,791.62,574,divider sidecar (R0=992 ohm),,0,0,,,348.296,348.4,-0.03,,,,,,,-6.83,1.75,0.1124,ok,map spread 0.018 V below --min-spread,0.1183727404410173,3.999999999976245e-07,,9.85825584641286e-05,Original fit uncertainty only; clock aging and estimator systematic uncertainty unresolved
forward,trace58.csv,787.77,574,divider sidecar (R0=992 ohm),,0,0,,,348.7714,348.8,-0.01,,,,,,,-13.62,1.13,0.2994,ok,map spread 0.012 V below --min-spread,0.12617708722890308,3.999999999976245e-07,,0.00019658776665906758,Original fit uncertainty only; clock aging and estimator systematic uncertainty unresolved
forward,trace59.csv,783.5,573,divider sidecar (R0=992 ohm),,0,0,,,349.1657,349.2,-0.01,,,,,,,-21.67,2.24,0.3781,ok,map spread 0.019 V below --min-spread,0.13399506321784388,3.999999999976245e-07,,0.0003127795083334798,Original fit uncertainty only; clock aging and estimator systematic uncertainty unresolved
forward,trace60.csv,780.09,572,divider sidecar (R0=992 ohm),,0,0,,,349.5454,349.6,-0.02,,,,,,,-38.75,4.3,0.5522,ok,map spread 0.013 V below --min-spread,0.13705963252672299,3.999999999976245e-07,,0.00055930807327745,Original fit uncertainty only; clock aging and estimator systematic uncertainty unresolved
forward,trace61.csv,779.78,571,divider sidecar (R0=992 ohm),,0,0,,,350.113,350.395,-0.08,,,,,,,-75.16,4.7,0.5631,ok,map spread 0.017 V below --min-spread,0.1339519532965857,3.999999999976245e-07,,0.001084841155807307,Original fit uncertainty only; clock aging and estimator systematic uncertainty unresolved
forward,trace62.csv,773.79,570,divider sidecar (R0=992 ohm),,0,0,,,350.6615,350.8,-0.04,,,,,,,-199.5,27.16,0.5702,ok,map spans only 5 quantisation steps of 27 mV (under --min-steps),0.1308916682307603,3.999999999976245e-07,,0.002879534467583259,Original fit uncertainty only; clock aging and estimator systematic uncertainty unresolved
forward,trace63.csv,777.62,571,divider sidecar (R0=992 ohm),,0,0,,,350.2877,350.4,-0.03,,,,,,,-134.64,17.21,0.5699,ok,map spread 0.027 V below --min-spread,0.1471974250336571,3.999999999976245e-07,,0.0019433610060922803,Original fit uncertainty only; clock aging and estimator systematic uncertainty unresolved
forward,trace64.csv,779.93,571,divider sidecar (R0=992 ohm),,0,0,,,350.0435,350.0,0.01,,,,,,,-67.08,2.58,0.5484,ok,map spread 0.013 V below --min-spread,0.15359641787468087,3.999999999976245e-07,,0.0009682164014310025,Original fit uncertainty only; clock aging and estimator systematic uncertainty unresolved
forward,trace65.csv,781.94,572,divider sidecar (R0=992 ohm),,0,0,,,349.689,349.61,0.02,,,,,,,-61.43,8.66,0.5537,ok,map spread 0.023 V below --min-spread,0.09909571354283044,3.999999999976245e-07,,0.0008866656759079679,Original fit uncertainty only; clock aging and estimator systematic uncertainty unresolved
forward,trace66.csv,783.01,572,divider sidecar (R0=992 ohm),,0,0,,,349.518,349.59,-0.02,,,,,,,-42.56,3.41,0.5342,ok,map spread 0.019 V below --min-spread,0.1700884337028039,3.999999999976245e-07,,0.0006143006864177618,Original fit uncertainty only; clock aging and estimator systematic uncertainty unresolved
forward,trace67.csv,774.55,570,divider sidecar (R0=992 ohm),,0,0,,,350.4633,350.4,0.02,,,,,,,-318.52,8.39,0.5754,ok,map spread 0.034 V below --min-spread,0.13983990501601418,3.999999999976245e-07,,0.00459744019355699,Original fit uncertainty only; clock aging and estimator systematic uncertainty unresolved
forward,trace68.csv,773.58,570,divider sidecar (R0=992 ohm),,0,0,,,350.4562,350.4,0.02,,,,,,,-206.33,9.86,0.5821,ok,map spans only 5 quantisation steps of 27 mV (under --min-steps),0.13816526835407683,3.999999999976245e-07,,0.0029781170260473875,Original fit uncertainty only; clock aging and estimator systematic uncertainty unresolved
forward,trace69.csv,772.74,570,divider sidecar (R0=992 ohm),,0,0,,,350.4794,350.4,0.02,,,,,,,-98.36,15.87,0.5494,ok,map spans only 7 quantisation steps of 27 mV (under --min-steps),0.1887164160488627,3.999999999976245e-07,,0.00141970431193729,Original fit uncertainty only; clock aging and estimator systematic uncertainty unresolved
forward,trace70.csv,771.84,570,divider sidecar (R0=992 ohm),,0,0,,,350.5146,350.79,-0.08,,,,,,,-58.91,5.42,0.5565,ok,map spans only 8 quantisation steps of 27 mV (under --min-steps),0.1566196440890534,3.999999999976245e-07,,0.0008502926089490213,Original fit uncertainty only; clock aging and estimator systematic uncertainty unresolved
forward,trace71.csv,771.46,570,divider sidecar (R0=992 ohm),,0,0,,,350.5378,350.8,-0.07,,,,,,,-60.23,5.56,0.5014,ok,map spans only 9 quantisation steps of 27 mV (under --min-steps),0.14455059770702666,3.999999999976245e-07,,0.000869345167832279,Original fit uncertainty only; clock aging and estimator systematic uncertainty unresolved
forward,trace72.csv,770.49,570,divider sidecar (R0=992 ohm),,0,0,,,350.5757,349.99,0.17,,,,,,,-38.94,4.54,0.5071,ok,map spans only 10 quantisation steps of 27 mV (under --min-steps),0.12771806681724027,3.999999999976245e-07,,0.0005620504870561007,Original fit uncertainty only; clock aging and estimator systematic uncertainty unresolved
forward,trace73.csv,770.17,570,divider sidecar (R0=992 ohm),,0,0,,,350.587,350.4,0.05,,,,,,,-35.25,2.83,0.4624,ok,map spans only 10 quantisation steps of 27 mV (under --min-steps),0.17979144130814087,3.999999999976245e-07,,0.0005087899247233578,Original fit uncertainty only; clock aging and estimator systematic uncertainty unresolved
forward,trace74.csv,769.54,570,divider sidecar (R0=992 ohm),,0,0,,,350.6137,349.2,0.4,,,,,,,-26.36,2.12,0.3999,ok,map spans only 11 quantisation steps of 27 mV (under --min-steps),0.18306571072106415,3.999999999976245e-07,,0.00038047382739596336,Original fit uncertainty only; clock aging and estimator systematic uncertainty unresolved
forward,trace75.csv,768.68,570,divider sidecar (R0=992 ohm),,0,0,,,350.6552,350.79,-0.04,,,,,,,-32.42,2.68,0.426,ok,map spans only 12 quantisation steps of 27 mV (under --min-steps),0.16981224473690612,3.999999999976245e-07,,0.00046794239317819177,Original fit uncertainty only; clock aging and estimator systematic uncertainty unresolved
forward,trace76.csv,767.58,570,divider sidecar (R0=992 ohm),,0,0,,,350.71,350.8,-0.03,,,,,,,-26.46,1.2,0.4429,ok,map spans only 13 quantisation steps of 27 mV (under --min-steps),0.12925399532878026,3.999999999976245e-07,,0.0003819172030689375,Original fit uncertainty only; clock aging and estimator systematic uncertainty unresolved
forward,trace77.csv,766.42,570,divider sidecar (R0=992 ohm),,0,0,,,350.8049,353.21,-0.69,,,,,,,-9.44,1.99,0.1605,ok,map spans only 13 quantisation steps of 27 mV (under --min-steps),0.18172391711546582,3.999999999976245e-07,,0.00013625466352875168,Original fit uncertainty only; clock aging and estimator systematic uncertainty unresolved
forward,trace78.csv,764.95,570,divider sidecar (R0=992 ohm),,0,0,,,350.8738,351.6,-0.21,,,,,,,3.13,1.73,0.0314,ok,map spans only 14 quantisation steps of 27 mV (under --min-steps),0.2175666327501197,3.999999999976245e-07,,4.517765856408822e-05,Original fit uncertainty only; clock aging and estimator systematic uncertainty unresolved
forward,trace79.csv,764.17,570,divider sidecar (R0=992 ohm),,0,0,,,350.9638,354.39,-0.98,,,,,,,2.66,1.33,0.0292,ok,map spans only 15 quantisation steps of 27 mV (under --min-steps),0.11952531181404831,3.999999999976245e-07,,3.8393792901110115e-05,Original fit uncertainty only; clock aging and estimator systematic uncertainty unresolved
forward,trace80.csv,762.18,570,divider sidecar (R0=992 ohm),,0,0,,,351.0221,346.81,1.2,,,,,,,6.27,2.64,0.1025,ok,map spans only 16 quantisation steps of 27 mV (under --min-steps),0.10924361653888202,3.999999999976245e-07,,9.049965469547383e-05,Original fit uncertainty only; clock aging and estimator systematic uncertainty unresolved
forward,trace81.csv,761.05,569,divider sidecar (R0=992 ohm),,0,0,,,351.4817,351.4,0.02,,,,,,,22.86,3.35,0.6478,ok,map spans only 18 quantisation steps of 27 mV (under --min-steps),0.15799973345557153,3.999999999976245e-07,,0.0003299556788418711,Original fit uncertainty only; clock aging and estimator systematic uncertainty unresolved
forward,trace82.csv,760.17,569,divider sidecar (R0=992 ohm),,0,0,,,351.5091,351.995,-0.14,,,,,,,33.53,4.03,0.7296,ok,map spans only 18 quantisation steps of 27 mV (under --min-steps),0.15042796820898668,3.999999999976245e-07,,0.00048396386314820386,Original fit uncertainty only; clock aging and estimator systematic uncertainty unresolved
forward,trace83.csv,759.48,569,divider sidecar (R0=992 ohm),,0,0,,,351.5782,351.805,-0.06,,,,,,,25.56,2.71,0.6016,ok,map spans only 19 quantisation steps of 27 mV (under --min-steps),0.15335444492795214,3.999999999976245e-07,,0.0003689268220121709,Original fit uncertainty only; clock aging and estimator systematic uncertainty unresolved
forward,trace84.csv,757.98,568,divider sidecar (R0=992 ohm),,0,0,,,351.6416,349.2,0.69,,,,,,,56.91,2.14,0.8069,ok,map spans only 19 quantisation steps of 27 mV (under --min-steps),0.17369385324528006,3.999999999976245e-07,,0.0008214250954895401,Original fit uncertainty only; clock aging and estimator systematic uncertainty unresolved
forward,trace85.csv,756.35,568,divider sidecar (R0=992 ohm),,0,0,,,351.7397,354.39,-0.75,,,,,,,65.01,1.92,0.757,ok,map spans only 20 quantisation steps of 27 mV (under --min-steps),0.16712908882129343,3.999999999976245e-07,,0.0009383385250004394,Original fit uncertainty only; clock aging and estimator systematic uncertainty unresolved
forward,trace86.csv,754.07,568,divider sidecar (R0=992 ohm),,0,0,,,351.8808,356.79,-1.4,,,,,,,-32.45,4.4,0.1171,ok,map spans only 23 quantisation steps of 27 mV (under --min-steps),0.12520668175341815,3.999999999976245e-07,,0.000468375405880084,Original fit uncertainty only; clock aging and estimator systematic uncertainty unresolved
forward,trace87.csv,754.84,568,divider sidecar (R0=992 ohm),,0,0,,,351.9069,349.6,0.66,,,,,,,-17.7,6.79,0.0602,ok,map spans only 24 quantisation steps of 27 mV (under --min-steps),0.12637522065990606,3.999999999976245e-07,,0.0002554774941164094,Original fit uncertainty only; clock aging and estimator systematic uncertainty unresolved
forward,trace88.csv,754.6,568,divider sidecar (R0=992 ohm),,0,0,,,351.9541,357.2,-1.49,,,,,,,-21.38,2.91,0.1274,ok,map spans only 24 quantisation steps of 27 mV (under --min-steps),0.16303419183874487,3.999999999976245e-07,,0.000308593718881855,Original fit uncertainty only; clock aging and estimator systematic uncertainty unresolved
forward,trace89.csv,753.26,568,divider sidecar (R0=992 ohm),,0,0,,,352.1206,357.6,-1.56,,,,,,,2.45,4.06,0.0046,ok,map spans only 25 quantisation steps of 27 mV (under --min-steps),0.15768157744816105,3.999999999976245e-07,,3.536270398786459e-05,Original fit uncertainty only; clock aging and estimator systematic uncertainty unresolved
forward,trace90.csv,752.57,568,divider sidecar (R0=992 ohm),,0,0,,,352.1996,355.99,-1.08,,,,,,,-2.26,5.94,0.0028,ok,map spans only 26 quantisation steps of 27 mV (under --min-steps),0.12371242592087922,3.999999999976245e-07,,3.2620290209213854e-05,Original fit uncertainty only; clock aging and estimator systematic uncertainty unresolved
forward,trace91.csv,751.11,568,divider sidecar (R0=992 ohm),,0,0,,,352.261,356.8,-1.29,,,,,,,11.44,3.25,0.0522,ok,map spans only 27 quantisation steps of 27 mV (under --min-steps),0.14385935151954787,3.999999999976245e-07,,0.00016512217698823298,Original fit uncertainty only; clock aging and estimator systematic uncertainty unresolved
forward,trace92.csv,749.48,568,divider sidecar (R0=992 ohm),,0,0,,,352.3407,356.0,-1.04,,,,,,,-28.59,4.02,0.1033,ok,map spans only 28 quantisation steps of 27 mV (under --min-steps),0.15959163290510245,3.999999999976245e-07,,0.00041266110490328505,Original fit uncertainty only; clock aging and estimator systematic uncertainty unresolved
forward,trace93.csv,748.96,568,divider sidecar (R0=992 ohm),,0,0,,,352.4092,352.01,0.11,,,,,,,10.5,2.73,0.0123,ok,map spans only 28 quantisation steps of 27 mV (under --min-steps),0.15740750944377213,3.999999999976245e-07,,0.00015155444566227678,Original fit uncertainty only; clock aging and estimator systematic uncertainty unresolved
forward,trace94.csv,750.29,568,divider sidecar (R0=992 ohm),,0,0,,,352.3965,358.0,-1.59,,,,,,,2.09,5.21,0.0005,ok,map spans only 28 quantisation steps of 27 mV (under --min-steps),0.16402955442347547,3.999999999976245e-07,,3.0166551565157946e-05,Original fit uncertainty only; clock aging and estimator systematic uncertainty unresolved
forward,trace95.csv,749.25,568,divider sidecar (R0=992 ohm),,0,0,,,352.3845,350.81,0.45,,,,,,,-3.59,2.54,0.0013,ok,map spans only 28 quantisation steps of 27 mV (under --min-steps),0.14523157093232728,3.999999999976245e-07,,5.1817186659768915e-05,Original fit uncertainty only; clock aging and estimator systematic uncertainty unresolved
forward,trace96.csv,748.57,568,divider sidecar (R0=992 ohm),,0,0,,,352.4472,350.39,0.58,,,,,,,13.7,3.67,0.0107,ok,map spans only 29 quantisation steps of 27 mV (under --min-steps),0.20786639614003105,3.999999999976245e-07,,0.00019774246719744682,Original fit uncertainty only; clock aging and estimator systematic uncertainty unresolved
forward,trace97.csv,747.66,568,divider sidecar (R0=992 ohm),,0,0,,,352.5002,355.6,-0.88,,,,,,,43.61,3.1,0.0703,ok,map spans only 29 quantisation steps of 27 mV (under --min-steps),0.1933785998168324,3.999999999976245e-07,,0.0006294561309839895,Original fit uncertainty only; clock aging and estimator systematic uncertainty unresolved
forward,trace98.csv,746.83,568,divider sidecar (R0=992 ohm),,0,0,,,352.4818,352.4,0.02,,,,,,,85.65,8.31,0.183,ok,map spans only 30 quantisation steps of 27 mV (under --min-steps),0.1715365617710548,3.999999999976245e-07,,0.0012362512639022864,Original fit uncertainty only; clock aging and estimator systematic uncertainty unresolved
forward,trace99.csv,746.2,567,divider sidecar (R0=992 ohm),,2,566,0.0,0.0,352.547,355.595,-0.86,0.19367,549.35,86.41,86.28,4.61,0.9968,98.87,3.19,0.2425,ok,ok,0.17941676558866027,3.999999999976245e-07,,0.0014270655278694577,Original fit uncertainty only; clock aging and estimator systematic uncertainty unresolved
