rpot_ohm,initial_v1_V,max_v
307.0,1,7.009810895940372
307.0,1,7.009836320179603
307.0,1,7.0098310620146895
307.0,1,7.00980892251088
307.0,1,7.009829166451953
307.0,1,7.009826179678934
307.0,1,7.009824682136174
307.0,1,7.009823044552699
307.0,1,7.009816745617502
307.0,1,7.009835847401531
307.0,1,7.009830117594515
307.0,1,7.0098060083046
307.0,1,7.009832344597753
307.0,1,7.009829462487734
307.0,1,7.009813804641138
307.0,1,7.009826684465173
307.0,1,7.009823756104517
307.0,1,7.0098283903109415
307.0,1,7.009825520927447
307.0,1,7.009815887466064
307.0,1,7.009837827878929
307.0,1,7.009831332759517
307.0,1,7.00980542495094
307.0,1,7.009830532449501
307.0,1,7.009828471265586
307.0,1,7.0098182832071805
307.0,1,7.009823201341131
307.0,1,7.009819810662416
307.0,1,7.009831399705782
307.0,1,7.009827636848291
307.0,1,7.009813377983783
307.0,1,7.0098376081851725
307.0,1,7.009831524046518
307.0,1,7.009806365805406
307.0,1,7.009829595487903
307.0,1,7.009826963532931
307.0,1,7.00982251633584
307.0,1,7.009821639645575
307.0,1,7.009817106173978
307.0,1,7.009834629247348
307.0,1,7.009829413270272
307.0,1,7.009808591868166
307.0,1,7.009834361638751
307.0,1,7.009830270860038
307.0,1,7.009811368818837
307.0,1,7.009828343602779
307.0,1,7.009825249872159
307.0,1,7.0098265958704715
307.0,1,7.009824300354144
307.0,1,7.009816719461998
307.0,1,7.009836998984469
307.0,1,7.009830796628626
307.0,1,7.0098047771565435
307.0,1,7.0098310150536065
307.0,1,7.009828972936865
307.0,1,7.009815960076776
307.0,1,7.009824995125083
307.0,1,7.0098216702514335
307.0,1,7.009829749391208
307.0,1,7.00982651144522
307.0,1,7.009814926686164
307.0,1,7.009838355481279
307.0,1,7.009831727401541
307.0,1,7.00980602526662
307.0,1,7.0098300772460025
307.0,1,7.009827777303917
307.0,1,7.009820350219681
307.0,1,7.009821472524155
307.0,1,7.0098180475516525
307.0,1,7.009832932076247
307.0,1,7.009828481058896
307.0,1,7.009811064723944
