sweep,filename,n_samples,duration_s,status,reason,rpot_ohm,residual_pct,divider_difference_ohm,maxima,peak_count_matches,max_peak_difference_V,clip_pct
forward,trace25.csv,500000,0.19999963999999998,ok,,886.3664744834925,1.194764516552351,-0.003525516507465909,605.0,True,4.999343965472747e-07,0.0018
forward,trace26.csv,500000,0.19999963999999998,ok,,884.810269988609,1.079906634328147,0.0002699886090340442,604.0,True,4.996729128237121e-07,0.1902
forward,trace27.csv,500000,0.19999963999999998,ok,,882.1919978472682,1.0075329067319683,0.0019978472681714265,603.0,True,4.998471379025204e-07,0.0682
forward,trace28.csv,500000,0.19999963999999998,ok,,879.879002819367,0.9606682212688116,-0.000997180633021344,603.0,True,4.988002695327509e-07,0.0046
forward,trace29.csv,500000,0.19999963999999998,ok,,877.5912844655717,0.8927721137884074,0.0012844655716435227,602.0,True,4.988438968567266e-07,0.1018
forward,trace30.csv,500000,0.19999963999999998,ok,,875.8511496122197,0.8470359737328202,0.0011496122197058867,601.0,True,4.999783245196454e-07,0.0038
forward,trace31.csv,500000,0.19999963999999998,ok,,873.7039685307554,0.8071638532718498,0.003968530755400934,601.0,True,4.997601621425929e-07,0.058
forward,trace32.csv,500000,0.19999963999999998,ok,,872.3861130777439,0.7554552707862192,-0.0038869222561288552,600.0,True,4.989747854899917e-07,0.0504
forward,trace33.csv,500000,0.19999963999999998,ok,,870.7357952451548,0.7202056014808266,-0.004204754845204661,600.0,True,4.988875179634533e-07,0.004
forward,trace34.csv,500000,0.19999963999999998,ok,,868.3425782006747,0.6629186369176678,0.0025782006746339903,599.0,True,4.998910476672336e-07,0.1358
forward,trace35.csv,500000,0.19999963999999998,ok,,867.396125547511,0.6337717837004028,-0.0038744524889580134,598.0,True,4.991926854103212e-07,0.0392
forward,trace36.csv,500000,0.19999963999999998,ok,,863.6865325098172,0.5849428073767626,-0.0034674901828566362,597.0,True,4.983200523334119e-07,0.015
forward,trace37.csv,500000,0.19999963999999998,ok,,867.4895859583385,0.5921940571440395,-0.00041404166154279665,596.0,True,4.999346672196481e-07,0.0002
forward,trace38.csv,500000,0.19999963999999998,ok,,864.8080366423553,0.5418114040411106,-0.00196335764462674,595.0,True,4.983636971989114e-07,0.0892
forward,trace39.csv,500000,0.19999963999999998,ok,,862.94228464937,0.5170671660340462,0.0022846493699262282,594.0,True,4.98800019954615e-07,0.0706
forward,trace40.csv,500000,0.19999963999999998,ok,,860.3872873881209,0.5051544706811008,-0.0027126118791329645,592.0,True,4.997164519959796e-07,0.0178
